ordre,x0,x1,x2,x3,x4,y0,y1,y2,etat,solution,chemin_solution,no,no_parent,a,b,c,n,rest,rest2,nombre,x,y,ID_RESOLUTION,a2,b2
4,7,0,6,0,0,7,4,0,1,1,1,26671,26670,7,,0,2,28529,28,28529,607,47,10101,0,
4,3,0,1,0,0,7,7,2,1,1,1,19115,19114,7,,2,2,8531,8,28531,103,277,10101,0,
4,7,7,2,0,0,3,0,1,1,1,1,22338,22337,3,,2,2,8531,8,28531,277,103,10101,0,
4,1,1,5,9,0,3,0,0,1,1,1,104,103,3,,0,2,28533,28,28533,9511,3,10101,0,
4,9,7,0,4,0,7,0,0,1,1,1,33382,33381,7,,0,2,28553,28,28553,4079,7,10101,0,
4,1,1,7,5,0,5,0,0,1,1,1,393,392,5,,0,2,28555,28,28555,5711,5,10101,0,
4,1,2,5,9,0,3,0,0,1,1,1,104,103,3,,0,2,28563,28,28563,9521,3,10101,0,
4,1,0,1,0,0,3,8,2,1,1,1,9115,9114,3,,2,2,8583,8,28583,101,283,10101,0,
4,3,8,2,0,0,1,0,1,1,1,1,11227,11226,1,,2,2,8583,8,28583,283,101,10101,0,
4,7,1,7,5,0,5,0,0,1,1,1,67060,67059,5,,0,2,28585,28,28585,5717,5,10101,0,
4,3,3,5,9,0,3,0,0,1,1,1,11215,11214,3,,0,2,28599,28,28599,9533,3,10101,0,
4,1,8,1,0,0,3,6,1,1,1,1,6782,6781,3,,1,2,19503,19,29503,181,163,10101,0,
4,3,6,1,0,0,1,8,1,1,1,1,20115,20114,1,,1,2,19503,19,29503,163,181,10101,0,
4,3,5,5,1,0,9,1,0,1,1,1,12238,12237,9,,1,2,19507,19,29507,1553,19,10101,0,
4,3,8,2,1,0,3,2,0,1,1,1,13349,13348,3,,2,2,9509,9,29509,1283,23,10101,0,
4,3,8,6,2,0,1,1,0,1,1,1,12249,12248,1,,2,2,9513,9,29513,2683,11,10101,0,
4,3,0,9,5,0,5,0,0,1,1,1,11615,11614,5,,0,2,29515,29,29515,5903,5,10101,0,
4,9,3,8,9,0,3,0,0,1,1,1,33437,33436,3,,0,2,29517,29,29517,9839,3,10101,0,
4,7,1,2,4,0,7,0,0,1,1,1,22271,22270,7,,0,2,29519,29,29519,4217,7,10101,0,
4,3,5,0,0,0,7,5,5,1,1,1,17226,17225,7,,0,2,29521,29,29521,53,557,10101,0,
4,7,5,5,0,0,3,5,0,1,1,1,27782,27781,3,,0,2,29521,29,29521,557,53,10101,0,
4,9,1,2,4,0,7,0,0,1,1,1,33382,33381,7,,0,2,29533,29,29533,4219,7,10101,0,
4,1,7,2,0,0,9,0,1,1,1,1,116,115,9,,2,2,9539,9,29539,271,109,10101,0,
4,9,0,1,0,0,1,7,2,1,1,1,41337,41336,1,,2,2,9539,9,29539,109,271,10101,0,
4,1,3,0,0,0,3,5,9,1,1,1,6559,6558,3,,0,2,29543,29,29543,31,953,10101,0,
4,3,5,9,0,0,1,3,0,1,1,1,14449,14448,1,,0,2,29543,29,29543,953,31,10101,0,
4,3,7,2,2,0,3,1,0,1,1,1,12249,12248,3,,2,2,9549,9,29549,2273,13,10101,0,
4,9,1,0,1,0,9,2,0,1,1,1,35571,35570,9,,2,2,9551,9,29551,1019,29,10101,0,
4,1,5,8,9,0,3,0,0,1,1,1,104,103,3,,0,2,29553,29,29553,9851,3,10101,0,
4,7,8,6,2,0,1,1,0,1,1,1,23360,23359,1,,2,2,9557,9,29557,2687,11,10101,0,
4,7,5,8,9,0,3,0,0,1,1,1,22326,22325,3,,0,2,29571,29,29571,9857,3,10101,0,
4,9,5,8,9,0,3,0,0,1,1,1,33437,33436,3,,0,2,29577,29,29577,9859,3,10101,0,
4,9,8,6,2,0,1,1,0,1,1,1,34471,34470,1,,2,2,9579,9,29579,2689,11,10101,0,
4,3,3,2,0,0,7,2,1,1,1,1,13449,13448,7,,2,2,9591,9,29591,233,127,10101,0,
4,7,2,1,0,0,3,3,2,1,1,1,25782,25781,3,,2,2,9591,9,29591,127,233,10101,0,
4,1,0,1,0,0,3,9,2,1,1,1,10226,10225,3,,2,2,9593,9,29593,101,293,10101,0,
4,3,9,2,0,0,1,0,1,1,1,1,11227,11226,1,,2,2,9593,9,29593,293,101,10101,0,
4,1,4,7,1,0,7,1,0,1,1,1,1127,1126,7,,1,2,19597,19,29597,1741,17,10101,0,
4,1,0,1,6,0,5,0,0,1,1,1,71,70,5,,0,3,30505,30,30505,6101,5,10101,0,
4,9,6,1,0,1,3,0,0,1,1,1,33339,33337,3,,0,3,507,0,30507,169,3,10102,1,
4,7,4,3,2,0,3,1,0,1,1,1,23360,23359,3,,2,3,10511,10,30511,2347,13,10101,0,
4,7,2,3,1,0,3,2,0,1,1,1,24460,24459,3,,2,3,10521,10,30521,1327,23,10101,0,
4,1,3,1,0,0,3,3,2,1,1,1,3560,3559,3,,2,3,10523,10,30523,131,233,10101,0,
4,3,3,2,0,0,1,3,1,1,1,1,14560,14559,1,,2,3,10523,10,30523,233,131,10101,0,
4,7,7,1,0,1,3,0,0,1,1,1,22228,22226,3,,0,3,531,0,30531,177,3,10102,1,
4,7,0,6,1,0,9,1,0,1,1,1,23349,23348,9,,1,3,20533,20,30533,1607,19,10101,0,
4,3,6,3,4,0,7,0,0,1,1,1,11160,11159,7,,0,3,30541,30,30541,4363,7,10101,0,
4,1,8,1,0,1,3,0,0,1,1,1,6,4,3,,0,3,543,0,30543,181,3,10102,1,
4,7,7,7,2,0,1,1,0,1,1,1,23360,23359,1,,2,3,10547,10,30547,2777,11,10101,0,
4,3,2,2,0,0,7,3,1,1,1,1,14560,14559,7,,2,3,10551,10,30551,223,137,10101,0,
4,7,3,1,0,0,3,2,2,1,1,1,24671,24670,3,,2,3,10551,10,30551,137,223,10101,0,
4,1,5,3,2,0,3,1,0,1,1,1,1138,1137,3,,2,3,10563,10,30563,2351,13,10101,0,
4,3,1,1,6,0,5,0,0,1,1,1,11182,11181,5,,0,3,30565,30,30565,6113,5,10101,0,
4,9,0,6,1,0,9,1,0,1,1,1,34460,34459,9,,1,3,20571,20,30571,1609,19,10101,0,
4,3,9,1,0,1,3,0,0,1,1,1,11117,11115,3,,0,3,579,0,30579,193,3,10102,1,
4,3,5,0,0,0,7,7,5,1,1,1,19448,19447,7,,0,3,30581,30,30581,53,577,10101,0,
4,7,7,5,0,0,3,5,0,1,1,1,27782,27781,3,,0,3,30581,30,30581,577,53,10101,0,
4,3,7,0,0,0,9,1,4,1,1,1,12671,12670,9,,0,3,30587,30,30587,73,419,10101,0,
4,9,1,4,0,0,3,7,0,1,1,1,41115,41114,3,,0,3,30587,30,30587,419,73,10101,0,
4,7,3,0,0,0,7,2,8,1,1,1,25337,25336,7,,0,3,30599,30,30599,37,827,10101,0,
4,7,2,8,0,0,7,3,0,1,1,1,25560,25559,7,,0,3,30599,30,30599,827,37,10101,0,
4,1,0,5,0,1,3,0,0,1,1,1,6,4,3,,0,3,1503,1,31503,501,3,10102,1,
4,1,0,3,6,0,5,0,0,1,1,1,182,181,5,,0,3,31505,31,31505,6301,5,10101,0,
4,3,4,0,0,0,3,3,7,1,1,1,15226,15225,3,,0,3,31519,31,31519,43,733,10101,0,
4,3,3,7,0,0,3,4,0,1,1,1,15560,15559,3,,0,3,31519,31,31519,733,43,10101,0,
4,7,8,0,1,0,9,2,0,1,1,1,24460,24459,9,,2,3,11523,11,31523,1087,29,10101,0,
4,1,4,0,0,0,9,6,7,1,1,1,7448,7447,9,,0,3,31529,31,31529,41,769,10101,0,
4,9,6,7,0,0,1,4,0,1,1,1,37782,37781,1,,0,3,31529,31,31529,769,41,10101,0,
4,3,1,5,0,1,3,0,0,1,1,1,11117,11115,3,,0,3,1539,1,31539,513,3,10102,1,
4,7,0,5,4,0,7,0,0,1,1,1,22271,22270,7,,0,3,31549,31,31549,4507,7,10101,0,
4,7,2,2,0,0,9,3,1,1,1,1,25671,25670,9,,2,3,11553,11,31553,227,139,10101,0,
4,9,3,1,0,0,7,2,2,1,1,1,35782,35781,7,,2,3,11553,11,31553,139,227,10101,0,
4,1,1,3,6,0,5,0,0,1,1,1,182,181,5,,0,3,31555,31,31555,6311,5,10101,0,
4,3,5,8,0,0,7,3,0,1,1,1,14449,14448,7,,0,3,31561,31,31561,853,37,10101,0,
4,7,3,0,0,0,3,5,8,1,1,1,28670,28669,3,,0,3,31561,31,31561,37,853,10101,0,
4,1,4,2,0,0,1,3,1,1,1,1,3449,3448,1,,2,3,11571,11,31571,241,131,10101,0,
4,1,3,1,0,0,1,4,2,1,1,1,4671,4670,1,,2,3,11571,11,31571,131,241,10101,0,
4,3,7,3,1,0,3,2,0,1,1,1,13349,13348,3,,2,3,11579,11,31579,1373,23,10101,0,
4,7,1,3,6,0,5,0,0,1,1,1,66849,66848,5,,0,3,31585,31,31585,6317,5,10101,0,
4,9,2,5,0,1,3,0,0,1,1,1,33339,33337,3,,0,3,1587,1,31587,529,3,10102,1,
4,9,1,0,1,0,1,3,0,1,1,1,36682,36681,1,,3,3,1589,1,31589,1019,31,10101,0,
4,3,1,5,4,0,7,0,0,1,1,1,11160,11159,7,,0,3,31591,31,31591,4513,7,10101,0,
4,1,3,5,0,1,3,0,0,1,1,1,6,4,3,,0,3,1593,1,31593,531,3,10102,1,
4,3,6,6,1,0,9,1,0,1,1,1,12238,12237,9,,1,3,21597,21,31597,1663,19,10101,0,
4,3,4,6,4,0,7,0,0,1,1,1,11160,11159,7,,0,3,32501,32,32501,4643,7,10101,0,
4,7,3,8,0,1,3,0,0,1,1,1,22228,22226,3,,0,3,2511,2,32511,837,3,10102,1,
4,9,4,0,1,0,1,3,0,1,1,1,36682,36681,1,,3,3,2519,2,32519,1049,31,10101,0,
4,3,1,9,1,0,7,1,0,1,1,1,12238,12237,7,,1,3,22521,22,32521,1913,17,10101,0,
4,7,5,9,2,0,1,1,0,1,1,1,23360,23359,1,,2,3,12527,12,32527,2957,11,10101,0,
4,3,0,5,2,0,3,1,0,1,1,1,12249,12248,3,,2,3,12539,12,32539,2503,13,10101,0,
4,7,4,8,0,1,3,0,0,1,1,1,22228,22226,3,,0,3,2541,2,32541,847,3,10102,1,
4,9,4,6,4,0,7,0,0,1,1,1,33382,33381,7,,0,3,32543,32,32543,4649,7,10101,0,
4,3,4,0,0,0,7,5,7,1,1,1,17448,17447,7,,0,3,32551,32,32551,43,757,10101,0,
4,7,5,7,0,0,3,4,0,1,1,1,26671,26670,3,,0,3,32551,32,32551,757,43,10101,0,
4,1,5,6,4,0,7,0,0,1,1,1,49,48,7,,0,3,32557,32,32557,4651,7,10101,0,
4,3,5,8,0,1,3,0,0,1,1,1,11117,11115,3,,0,3,2559,2,32559,853,3,10102,1,
4,3,2,1,1,0,9,2,0,1,1,1,13349,13348,9,,2,3,12567,12,32567,1123,29,10101,0,
4,9,5,8,0,1,3,0,0,1,1,1,33339,33337,3,,0,3,2577,2,32577,859,3,10102,1,
4,1,5,0,1,0,1,3,0,1,1,1,3349,3348,1,,3,3,2581,2,32581,1051,31,10101,0,
4,1,6,8,0,1,3,0,0,1,1,1,6,4,3,,0,3,2583,2,32583,861,3,10102,1,
4,3,6,9,2,0,1,1,0,1,1,1,12249,12248,1,,2,3,12593,12,32593,2963,11,10101,0,
4,1,8,8,0,0,7,3,0,1,1,1,3338,3337,7,,0,3,32597,32,32597,881,37,10101,0,
4,7,3,0,0,0,1,8,8,1,1,1,32003,32002,1,,0,3,32597,32,32597,37,881,10101,0,
4,7,5,6,4,0,7,0,0,1,1,1,22271,22270,7,,0,3,32599,32,32599,4657,7,10101,0,
4,1,0,7,6,0,5,0,0,1,1,1,404,403,5,,0,3,33505,33,33505,6701,5,10101,0,
4,7,8,7,4,0,7,0,0,1,1,1,22271,22270,7,,0,3,33509,33,33509,4787,7,10101,0,
4,1,7,1,1,1,3,0,0,1,1,1,17,15,3,,0,3,3513,3,33513,1171,3,10102,1,
4,3,0,7,6,0,5,0,0,1,1,1,11515,11514,5,,0,3,33515,33,33515,6703,5,10101,0,
4,3,7,1,1,1,3,0,0,1,1,1,11128,11126,3,,0,3,3519,3,33519,1173,3,10102,1,
4,9,8,7,4,0,7,0,0,1,1,1,33382,33381,7,,0,3,33523,33,33523,4789,7,10101,0,
4,9,7,5,2,0,3,1,0,1,1,1,34471,34470,3,,2,3,13527,13,33527,2579,13,10101,0,
4,7,7,1,1,1,3,0,0,1,1,1,22239,22237,3,,0,3,3531,3,33531,1177,3,10102,1,
4,9,4,0,3,0,1,1,0,1,1,1,34482,34481,1,,3,3,3539,3,33539,3049,11,10101,0,
4,3,7,9,1,0,7,1,0,1,1,1,12238,12237,7,,1,3,23541,23,33541,1973,17,10101,0,
4,9,0,7,6,0,5,0,0,1,1,1,78182,78181,5,,0,3,33545,33,33545,6709,5,10101,0,
4,3,9,7,4,0,7,0,0,1,1,1,11160,11159,7,,0,3,33551,33,33551,4793,7,10101,0,
4,9,5,4,1,0,3,2,0,1,1,1,35571,35570,3,,2,3,13557,13,33557,1459,23,10101,0,
4,7,3,0,0,0,7,0,9,1,1,1,23226,23225,7,,0,3,33559,33,33559,37,907,10101,0,
4,7,0,9,0,0,7,3,0,1,1,1,25560,25559,7,,0,3,33559,33,33559,907,37,10101,0,
4,9,6,5,0,0,9,5,0,1,1,1,38893,38892,9,,0,3,33571,33,33571,569,59,10101,0,
4,9,5,0,0,0,9,6,5,1,1,1,40559,40558,9,,0,3,33571,33,33571,59,569,10101,0,
4,7,9,1,1,1,3,0,0,1,1,1,22239,22237,3,,0,3,3591,3,33591,1197,3,10102,1,
4,9,9,7,4,0,7,0,0,1,1,1,33382,33381,7,,0,3,33593,33,33593,4799,7,10101,0,
4,9,1,7,6,0,5,0,0,1,1,1,78182,78181,5,,0,3,33595,33,33595,6719,5,10101,0,
4,7,3,1,3,0,1,1,0,1,1,1,23371,23370,1,,3,3,4507,4,34507,3137,11,10101,0,
4,3,0,5,1,1,3,0,0,1,1,1,11128,11126,3,,0,3,4509,4,34509,1503,3,10102,1,
4,1,3,9,4,0,7,0,0,1,1,1,49,48,7,,0,3,34517,34,34517,4931,7,10101,0,
4,3,3,9,4,0,7,0,0,1,1,1,11160,11159,7,,0,3,34531,34,34531,4933,7,10101,0,
4,7,0,9,6,0,5,0,0,1,1,1,67182,67181,5,,0,3,34535,34,34535,6907,5,10101,0,
4,7,5,6,2,0,3,1,0,1,1,1,23360,23359,3,,2,3,14541,14,34541,2657,13,10101,0,
4,3,9,1,0,0,9,7,1,1,1,1,19004,19003,9,,1,3,24547,24,34547,193,179,10101,0,
4,9,7,1,0,0,3,9,1,1,1,1,43448,43447,3,,1,3,24547,24,34547,179,193,10101,0,
4,7,1,3,0,0,9,0,1,1,1,1,22338,22337,9,,3,3,4553,4,34553,317,109,10101,0,
4,9,0,1,0,0,7,1,3,1,1,1,34782,34781,7,,3,3,4553,4,34553,109,317,10101,0,
4,1,1,9,6,0,5,0,0,1,1,1,515,514,5,,0,3,34555,34,34555,6911,5,10101,0,
4,9,1,5,1,1,3,0,0,1,1,1,33350,33348,3,,0,3,4557,4,34557,1519,3,10102,1,
4,7,3,9,4,0,7,0,0,1,1,1,22271,22270,7,,0,3,34559,34,34559,4937,7,10101,0,
4,9,5,6,2,0,3,1,0,1,1,1,34471,34470,3,,2,3,14567,14,34567,2659,13,10101,0,
4,1,9,1,0,0,1,8,1,1,1,1,9004,9003,1,,1,3,24571,24,34571,191,181,10101,0,
4,1,8,1,0,0,1,9,1,1,1,1,10115,10114,1,,1,3,24571,24,34571,181,191,10101,0,
4,1,7,0,0,0,7,8,4,1,1,1,9337,9336,7,,0,3,34577,34,34577,71,487,10101,0,
4,7,8,4,0,0,1,7,0,1,1,1,30004,30003,1,,0,3,34577,34,34577,487,71,10101,0,
4,1,5,1,0,0,9,2,2,1,1,1,2449,2448,9,,2,3,14579,14,34579,151,229,10101,0,
4,9,2,2,0,0,1,5,1,1,1,1,39004,39003,1,,2,3,14579,14,34579,229,151,10101,0,
4,7,2,5,1,1,3,0,0,1,1,1,22239,22237,3,,0,3,4581,4,34581,1527,3,10102,1,
4,7,1,9,6,0,5,0,0,1,1,1,67182,67181,5,,0,3,34585,34,34585,6917,5,10101,0,
4,3,9,1,1,0,9,2,0,1,1,1,13349,13348,9,,2,3,14597,14,34597,1193,29,10101,0,
4,1,7,2,0,0,1,3,1,1,1,1,3449,3448,1,,2,3,15501,15,35501,271,131,10101,0,
4,1,3,1,0,0,1,7,2,1,1,1,8004,8003,1,,2,3,15501,15,35501,131,271,10101,0,
4,1,3,7,2,0,3,1,0,1,1,1,1138,1137,3,,2,3,15503,15,35503,2731,13,10101,0,
4,9,8,0,2,0,7,1,0,1,1,1,34471,34470,7,,2,3,15513,15,35513,2089,17,10101,0,
4,3,0,1,7,0,5,0,0,1,1,1,11193,11192,5,,0,3,35515,35,35515,7103,5,10101,0,
4,9,3,8,1,1,3,0,0,1,1,1,33350,33348,3,,0,3,5517,5,35517,1839,3,10102,1,
4,9,2,2,3,0,1,1,0,1,1,1,34482,34481,1,,3,3,5519,5,35519,3229,11,10101,0,
4,7,7,0,5,0,7,0,0,1,1,1,22282,22281,7,,0,3,35539,35,35539,5077,7,10101,0,
4,9,0,1,7,0,5,0,0,1,1,1,77860,77859,5,,0,3,35545,35,35545,7109,5,10101,0,
4,1,7,8,1,0,9,1,0,1,1,1,1127,1126,9,,1,3,25549,25,35549,1871,19,10101,0,
4,3,7,0,0,0,7,8,4,1,1,1,20448,20447,7,,0,3,35551,35,35551,73,487,10101,0,
4,7,8,4,0,0,3,7,0,1,1,1,30004,30003,3,,0,3,35551,35,35551,487,73,10101,0,
4,3,4,0,0,0,7,2,8,1,1,1,14226,14225,7,,0,3,35561,35,35561,43,827,10101,0,
4,7,2,8,0,0,3,4,0,1,1,1,26671,26670,3,,0,3,35561,35,35561,827,43,10101,0,
4,1,8,0,5,0,7,0,0,1,1,1,60,59,7,,0,3,35567,35,35567,5081,7,10101,0,
4,7,5,7,0,0,7,4,0,1,1,1,26671,26670,7,,0,3,35579,35,35579,757,47,10101,0,
4,7,4,0,0,0,7,5,7,1,1,1,28559,28558,7,,0,3,35579,35,35579,47,757,10101,0,
4,3,7,8,1,0,9,1,0,1,1,1,12238,12237,9,,1,3,25587,25,35587,1873,19,10101,0,
4,3,6,8,1,1,3,0,0,1,1,1,11128,11126,3,,0,3,5589,5,35589,1863,3,10102,1,
4,7,9,0,0,0,7,6,3,1,1,1,29226,29225,7,,0,3,35599,35,35599,97,367,10101,0,
4,7,6,3,0,0,7,9,0,1,1,1,32226,32225,7,,0,3,35599,35,35599,367,97,10101,0,
4,1,1,2,0,0,3,7,1,1,1,1,7893,7892,3,,2,3,16503,16,36503,211,173,10101,0,
4,3,7,1,0,0,1,1,2,1,1,1,12449,12448,1,,2,3,16503,16,36503,173,211,10101,0,
4,9,1,3,3,0,1,1,0,1,1,1,34482,34481,1,,3,3,6509,6,36509,3319,11,10101,0,
4,9,5,2,1,0,9,2,0,1,1,1,35571,35570,9,,2,3,16511,16,36511,1259,29,10101,0,
4,9,5,0,0,0,9,1,6,1,1,1,35115,35114,9,,0,3,36521,36,36521,59,619,10101,0,
4,9,1,6,0,0,9,5,0,1,1,1,38893,38892,9,,0,3,36521,36,36521,619,59,10101,0,
4,7,0,3,7,0,5,0,0,1,1,1,66860,66859,5,,0,3,36535,36,36535,7307,5,10101,0,
4,1,6,0,0,0,9,9,5,1,1,1,10559,10558,9,,0,3,36539,36,36539,61,599,10101,0,
4,9,9,5,0,0,1,6,0,1,1,1,40004,40003,1,,0,3,36539,36,36539,599,61,10101,0,
4,9,0,3,7,0,5,0,0,1,1,1,77971,77970,5,,0,3,36545,36,36545,7309,5,10101,0,
4,3,2,3,3,0,1,1,0,1,1,1,12260,12259,1,,3,3,6553,6,36553,3323,11,10101,0,
4,3,6,2,0,0,9,3,1,1,1,1,14560,14559,9,,2,3,16557,16,36557,263,139,10101,0,
4,9,3,1,0,0,3,6,2,1,1,1,40226,40225,3,,2,3,16557,16,36557,139,263,10101,0,
4,3,6,4,0,0,9,7,0,1,1,1,18893,18892,9,,0,3,36577,36,36577,463,79,10101,0,
4,9,7,0,0,0,3,6,4,1,1,1,40448,40447,3,,0,3,36577,36,36577,79,463,10101,0,
4,3,3,2,0,0,7,5,1,1,1,1,16782,16781,7,,2,3,16581,16,36581,233,157,10101,0,
4,7,5,1,0,0,3,3,2,1,1,1,25782,25781,3,,2,3,16581,16,36581,157,233,10101,0,
4,7,2,2,5,0,7,0,0,1,1,1,22282,22281,7,,0,3,36589,36,36589,5227,7,10101,0,
4,7,9,1,2,1,3,0,0,1,1,1,22250,22248,3,,0,3,6591,6,36591,2197,3,10102,1,
4,3,0,5,2,1,3,0,0,1,1,1,11139,11137,3,,0,3,7509,7,37509,2503,3,10102,1,
4,7,0,2,2,0,7,1,0,1,1,1,23360,23359,7,,2,3,17519,17,37519,2207,17,10101,0,
4,7,5,1,0,0,9,3,2,1,1,1,25782,25781,9,,2,3,17523,17,37523,157,239,10101,0,
4,9,3,2,0,0,7,5,1,1,1,1,39004,39003,7,,2,3,17523,17,37523,239,157,10101,0,
4,7,8,8,2,0,3,1,0,1,1,1,23360,23359,3,,2,3,17531,17,37531,2887,13,10101,0,
4,1,1,5,2,1,3,0,0,1,1,1,28,26,3,,0,3,7533,7,37533,2511,3,10102,1,
4,7,0,5,7,0,5,0,0,1,1,1,66971,66970,5,,0,3,37535,37,37535,7507,5,10101,0,
4,3,1,4,3,0,1,1,0,1,1,1,12260,12259,1,,3,3,7543,7,37543,3413,11,10101,0,
4,7,1,5,2,1,3,0,0,1,1,1,22250,22248,3,,0,3,7551,7,37551,2517,3,10102,1,
4,3,5,0,0,0,9,0,7,1,1,1,11893,11892,9,,0,3,37577,37,37577,53,709,10101,0,
4,9,0,7,0,0,3,5,0,1,1,1,38893,38892,3,,0,3,37577,37,37577,709,53,10101,0,
4,7,2,5,2,1,3,0,0,1,1,1,22250,22248,3,,0,3,7581,7,37581,2527,3,10102,1,
4,7,1,5,7,0,5,0,0,1,1,1,66971,66970,5,,0,3,37585,37,37585,7517,5,10101,0,
4,7,7,2,0,0,9,3,1,1,1,1,25671,25670,9,,2,3,18503,18,38503,277,139,10101,0,
4,9,3,1,0,0,7,7,2,1,1,1,41337,41336,7,,2,3,18503,18,38503,139,277,10101,0,
4,1,0,5,5,0,7,0,0,1,1,1,60,59,7,,0,3,38507,38,38507,5501,7,10101,0,
4,7,9,3,0,0,7,9,0,1,1,1,32226,32225,7,,0,3,38509,38,38509,397,97,10101,0,
4,7,9,0,0,0,7,9,3,1,1,1,32559,32558,7,,0,3,38509,38,38509,97,397,10101,0,
4,7,2,0,2,0,9,1,0,1,1,1,23360,23359,9,,2,3,18513,18,38513,2027,19,10101,0,
4,3,0,7,7,0,5,0,0,1,1,1,11526,11525,5,,0,3,38515,38,38515,7703,5,10101,0,
4,3,6,9,2,0,3,1,0,1,1,1,12249,12248,3,,2,3,18519,18,38519,2963,13,10101,0,
4,3,0,5,5,0,7,0,0,1,1,1,11171,11170,7,,0,3,38521,38,38521,5503,7,10101,0,
4,1,4,8,2,1,3,0,0,1,1,1,28,26,3,,0,3,8523,8,38523,2841,3,10102,1,
4,3,5,6,0,0,9,5,0,1,1,1,16671,16670,9,,0,3,38527,38,38527,653,59,10101,0,
4,9,5,0,0,0,3,5,6,1,1,1,39559,39558,3,,0,3,38527,38,38527,59,653,10101,0,
4,3,5,0,0,0,7,2,7,1,1,1,14115,14114,7,,0,3,38531,38,38531,53,727,10101,0,
4,7,2,7,0,0,3,5,0,1,1,1,27782,27781,3,,0,3,38531,38,38531,727,53,10101,0,
4,3,3,4,0,0,9,8,0,1,1,1,20004,20003,9,,0,3,38537,38,38537,433,89,10101,0,
4,9,8,0,0,0,3,3,4,1,1,1,37115,37114,3,,0,3,38537,38,38537,89,433,10101,0,
4,7,6,2,2,0,7,1,0,1,1,1,23360,23359,7,,2,3,18539,18,38539,2267,17,10101,0,
4,7,0,5,5,0,7,0,0,1,1,1,22282,22281,7,,0,3,38549,38,38549,5507,7,10101,0,
4,9,2,0,2,0,9,1,0,1,1,1,34471,34470,9,,2,3,18551,18,38551,2029,19,10101,0,
4,3,5,8,2,1,3,0,0,1,1,1,11139,11137,3,,0,3,8559,8,38559,2853,3,10102,1,
4,9,6,2,2,0,7,1,0,1,1,1,34471,34470,7,,2,3,18573,18,38573,2269,17,10101,0,
4,3,7,1,0,0,3,2,2,1,1,1,13560,13559,3,,2,3,18579,18,38579,173,223,10101,0,
4,3,2,2,0,0,3,7,1,1,1,1,19004,19003,3,,2,3,18579,18,38579,223,173,10101,0,
4,1,4,9,0,0,1,4,0,1,1,1,4449,4448,1,,0,3,38581,38,38581,941,41,10101,0,
4,1,4,0,0,0,1,4,9,1,1,1,5448,5447,1,,0,3,38581,38,38581,41,941,10101,0,
4,7,1,7,7,0,5,0,0,1,1,1,67082,67081,5,,0,3,38585,38,38585,7717,5,10101,0,
4,1,2,8,0,0,7,4,0,1,1,1,4449,4448,7,,0,3,38587,38,38587,821,47,10101,0,
4,7,4,0,0,0,1,2,8,1,1,1,25337,25336,1,,0,3,38587,38,38587,47,821,10101,0,
4,9,6,9,2,0,3,1,0,1,1,1,34471,34470,3,,2,3,18597,18,38597,2969,13,10101,0,
4,1,0,9,7,0,5,0,0,1,1,1,526,525,5,,0,3,39505,39,39505,7901,5,10101,0,
4,1,7,1,3,1,3,0,0,1,1,1,39,37,3,,0,3,9513,9,39513,3171,3,10102,1,
4,3,4,0,0,0,9,1,9,1,1,1,13226,13225,9,,0,3,39517,39,39517,43,919,10101,0,
4,9,1,9,0,0,3,4,0,1,1,1,37782,37781,3,,0,3,39517,39,39517,919,43,10101,0,
4,3,9,5,3,0,1,1,0,1,1,1,12260,12259,1,,3,3,9523,9,39523,3593,11,10101,0,
4,7,4,6,5,0,7,0,0,1,1,1,22282,22281,7,,0,3,39529,39,39529,5647,7,10101,0,
4,7,7,1,3,1,3,0,0,1,1,1,22261,22259,3,,0,3,9531,9,39531,3177,3,10102,1,
4,1,4,0,3,0,3,1,0,1,1,1,1149,1148,3,,3,3,9533,9,39533,3041,13,10101,0,
4,7,0,9,7,0,5,0,0,1,1,1,67193,67192,5,,0,3,39535,39,39535,7907,5,10101,0,
4,1,8,0,2,0,9,1,0,1,1,1,1138,1137,9,,2,3,19539,19,39539,2081,19,10101,0,
4,1,7,0,0,0,7,5,5,1,1,1,6115,6114,7,,0,3,39547,39,39547,71,557,10101,0,
4,7,5,5,0,0,1,7,0,1,1,1,30004,30003,1,,0,3,39547,39,39547,557,71,10101,0,
4,3,8,1,3,1,3,0,0,1,1,1,11150,11148,3,,0,3,9549,9,39549,3183,3,10102,1,
4,9,6,0,1,0,7,3,0,1,1,1,36682,36681,7,,3,3,9553,9,39553,1069,37,10101,0,
4,1,5,6,5,0,7,0,0,1,1,1,60,59,7,,0,3,39557,39,39557,5651,7,10101,0,
4,7,8,1,3,1,3,0,0,1,1,1,22261,22259,3,,0,3,9561,9,39561,3187,3,10102,1,
4,3,5,6,5,0,7,0,0,1,1,1,11171,11170,7,,0,3,39571,39,39571,5653,7,10101,0,
4,3,8,0,2,0,9,1,0,1,1,1,12249,12248,9,,2,3,19577,19,39577,2083,19,10101,0,
4,1,2,7,1,0,3,2,0,1,1,1,2238,2237,3,,2,3,19583,19,39583,1721,23,10101,0,
4,7,7,2,1,0,1,3,0,1,1,1,25571,25570,1,,3,3,9587,9,39587,1277,31,10101,0,
4,9,1,9,7,0,5,0,0,1,1,1,78304,78303,5,,0,3,39595,39,39595,7919,5,10101,0,
4,7,5,6,5,0,7,0,0,1,1,1,22282,22281,7,,0,3,39599,39,39599,5657,7,10101,0,
